Time,Open,High,Low,Close,Volume
17.05.2021 02:00:00.000 GMT+0200,1.21497,1.21687,1.21259,1.21563,81134367187.5
18.05.2021 02:00:00.000 GMT+0200,1.21561,1.22339,1.21534,1.22223,95033828125
19.05.2021 02:00:00.000 GMT+0200,1.22225,1.22451,1.21598,1.21704,122026234375
20.05.2021 02:00:00.000 GMT+0200,1.21704,1.22300,1.21689,1.22249,91295289062.5
21.05.2021 02:00:00.000 GMT+0200,1.22250,1.22396,1.21607,1.21778,95459742187.5
23.05.2021 02:00:00.000 GMT+0200,1.21778,1.21843,1.21722,1.21805,4772277832.0313
24.05.2021 02:00:00.000 GMT+0200,1.21805,1.22298,1.21749,1.22140,79873031250
25.05.2021 02:00:00.000 GMT+0200,1.22140,1.22664,1.22113,1.22468,96703546875
26.05.2021 02:00:00.000 GMT+0200,1.22468,1.22629,1.21820,1.21920,90989679687.5
27.05.2021 02:00:00.000 GMT+0200,1.21920,1.22149,1.21751,1.21927,86079320312.5
28.05.2021 02:00:00.000 GMT+0200,1.21927,1.22048,1.21325,1.21905,95929687500
30.05.2021 02:00:00.000 GMT+0200,1.21990,1.21998,1.21890,1.21892,2690425048.8281
31.05.2021 02:00:00.000 GMT+0200,1.21893,1.22343,1.21832,1.22325,58569890625
01.06.2021 02:00:00.000 GMT+0200,1.22325,1.22542,1.22110,1.22174,81726648437.5
02.06.2021 02:00:00.000 GMT+0200,1.22172,1.22265,1.21640,1.22094,77789703125
03.06.2021 02:00:00.000 GMT+0200,1.22094,1.22141,1.21181,1.21300,97645148437.5
04.06.2021 02:00:00.000 GMT+0200,1.21299,1.21856,1.21039,1.21644,91499617187.5
06.06.2021 02:00:00.000 GMT+0200,1.21601,1.21676,1.21596,1.21666,2331719970.7031
07.06.2021 02:00:00.000 GMT+0200,1.21665,1.22017,1.21448,1.21905,56767003906.25
08.06.2021 02:00:00.000 GMT+0200,1.21905,1.21941,1.21642,1.21724,76115234375
09.06.2021 02:00:00.000 GMT+0200,1.21725,1.22179,1.21714,1.21784,53522574218.75
10.06.2021 02:00:00.000 GMT+0200,1.21782,1.21945,1.21433,1.21725,114796273437.5
11.06.2021 02:00:00.000 GMT+0200,1.21726,1.21929,1.20925,1.21072,76244203125
13.06.2021 02:00:00.000 GMT+0200,1.21045,1.21121,1.21027,1.21095,3083830078.125
14.06.2021 02:00:00.000 GMT+0200,1.21096,1.21305,1.20942,1.21218,56985046875
15.06.2021 02:00:00.000 GMT+0200,1.21218,1.21473,1.21013,1.21245,69731523437.5
16.06.2021 02:00:00.000 GMT+0200,1.21246,1.21347,1.19865,1.19950,120454281250
17.06.2021 02:00:00.000 GMT+0200,1.19949,1.20062,1.18916,1.19130,137577718750
18.06.2021 02:00:00.000 GMT+0200,1.19129,1.19249,1.18472,1.18592,137533875000
20.06.2021 02:00:00.000 GMT+0200,1.18542,1.18754,1.18542,1.18705,6660060058.5938
21.06.2021 02:00:00.000 GMT+0200,1.18703,1.19213,1.18476,1.19119,111964718750
22.06.2021 02:00:00.000 GMT+0200,1.19119,1.19526,1.18808,1.19364,90359796875
23.06.2021 02:00:00.000 GMT+0200,1.19364,1.19700,1.19113,1.19296,89353585937.5
24.06.2021 02:00:00.000 GMT+0200,1.19297,1.19562,1.19176,1.19278,81788179687.5
25.06.2021 02:00:00.000 GMT+0200,1.19278,1.19751,1.19261,1.19347,73314328125
27.06.2021 02:00:00.000 GMT+0200,1.19296,1.19419,1.19296,1.19414,2960949951.1719
28.06.2021 02:00:00.000 GMT+0200,1.19415,1.19444,1.19022,1.19286,82983484375
29.06.2021 02:00:00.000 GMT+0200,1.19287,1.19295,1.18775,1.19002,87514898437.5
30.06.2021 02:00:00.000 GMT+0200,1.19003,1.19090,1.18450,1.18558,98200882812.5
01.07.2021 02:00:00.000 GMT+0200,1.18559,1.18842,1.18373,1.18457,97891398437.5
02.07.2021 02:00:00.000 GMT+0200,1.18455,1.18741,1.18070,1.18622,93312289062.5
04.07.2021 02:00:00.000 GMT+0200,1.18598,1.18685,1.18555,1.18556,4983060058.5938
05.07.2021 02:00:00.000 GMT+0200,1.18556,1.18804,1.18513,1.18624,59904285156.25
06.07.2021 02:00:00.000 GMT+0200,1.18623,1.18951,1.18068,1.18221,98055203125
07.07.2021 02:00:00.000 GMT+0200,1.18222,1.18364,1.17815,1.17929,98325656250
08.07.2021 02:00:00.000 GMT+0200,1.17928,1.18678,1.17834,1.18463,137221468750
09.07.2021 02:00:00.000 GMT+0200,1.18463,1.18810,1.18249,1.18710,95232406250
11.07.2021 02:00:00.000 GMT+0200,1.18751,1.18768,1.18650,1.18722,4242300292.9688
12.07.2021 02:00:00.000 GMT+0200,1.18722,1.18802,1.18360,1.18627,75972601562.5
13.07.2021 02:00:00.000 GMT+0200,1.18627,1.18751,1.17721,1.17748,92556296875
14.07.2021 02:00:00.000 GMT+0200,1.17747,1.18387,1.17717,1.18329,80246906250
15.07.2021 02:00:00.000 GMT+0200,1.18329,1.18506,1.17962,1.18112,79818101562.5
16.07.2021 02:00:00.000 GMT+0200,1.18114,1.18221,1.17921,1.18047,71386312500
18.07.2021 02:00:00.000 GMT+0200,1.18054,1.18138,1.18033,1.18125,2502483886.7188
19.07.2021 02:00:00.000 GMT+0200,1.18125,1.18244,1.17636,1.17917,103838742187.5
20.07.2021 02:00:00.000 GMT+0200,1.17917,1.18024,1.17555,1.17813,104203953125
21.07.2021 02:00:00.000 GMT+0200,1.17811,1.18046,1.17518,1.17922,78190687500
22.07.2021 02:00:00.000 GMT+0200,1.17925,1.18304,1.17572,1.17722,115912609375
23.07.2021 02:00:00.000 GMT+0200,1.17722,1.17865,1.17544,1.17683,66091648437.5
25.07.2021 02:00:00.000 GMT+0200,1.17681,1.17743,1.17671,1.17728,1805374511.7188
26.07.2021 02:00:00.000 GMT+0200,1.17729,1.18172,1.17632,1.18047,74770195312.5
27.07.2021 02:00:00.000 GMT+0200,1.18046,1.18409,1.17698,1.18203,70108296875
28.07.2021 02:00:00.000 GMT+0200,1.18205,1.18494,1.17721,1.18454,95631148437.5
29.07.2021 02:00:00.000 GMT+0200,1.18453,1.18942,1.18406,1.18903,65088628906.25
30.07.2021 02:00:00.000 GMT+0200,1.18902,1.19085,1.18515,1.18667,78399046875
01.08.2021 02:00:00.000 GMT+0200,1.18641,1.18694,1.18621,1.18661,1640022460.9375
02.08.2021 02:00:00.000 GMT+0200,1.18662,1.18968,1.18587,1.18740,65757148437.5
03.08.2021 02:00:00.000 GMT+0200,1.18738,1.18932,1.18535,1.18694,60676250000
04.08.2021 02:00:00.000 GMT+0200,1.18693,1.18996,1.18326,1.18371,59235195312.5
05.08.2021 02:00:00.000 GMT+0200,1.18373,1.18572,1.18280,1.18332,52814691406.25
06.08.2021 02:00:00.000 GMT+0200,1.18332,1.18333,1.17543,1.17596,55120828125
08.08.2021 02:00:00.000 GMT+0200,1.17580,1.17610,1.17422,1.17474,6173799804.6875
09.08.2021 02:00:00.000 GMT+0200,1.17477,1.17689,1.17344,1.17360,48502480468.75
10.08.2021 02:00:00.000 GMT+0200,1.17359,1.17427,1.17095,1.17195,75410476562.5
11.08.2021 02:00:00.000 GMT+0200,1.17195,1.17541,1.17059,1.17417,61035421875
12.08.2021 02:00:00.000 GMT+0200,1.17415,1.17481,1.17236,1.17356,45681191406.25
13.08.2021 02:00:00.000 GMT+0200,1.17357,1.18045,1.17302,1.17933,42818648437.5
15.08.2021 02:00:00.000 GMT+0200,1.17934,1.18007,1.17915,1.17940,2797229980.4688
16.08.2021 02:00:00.000 GMT+0200,1.17939,1.18006,1.17672,1.17776,43659308593.75
17.08.2021 02:00:00.000 GMT+0200,1.17776,1.17846,1.17017,1.17091,59330871093.75
18.08.2021 02:00:00.000 GMT+0200,1.17092,1.17427,1.16936,1.17026,59219218750
19.08.2021 02:00:00.000 GMT+0200,1.17027,1.17041,1.16656,1.16763,63221789062.5
20.08.2021 02:00:00.000 GMT+0200,1.16762,1.17044,1.16638,1.16951,50357183593.75
22.08.2021 02:00:00.000 GMT+0200,1.16935,1.17008,1.16925,1.16968,3915909912.1094
23.08.2021 02:00:00.000 GMT+0200,1.16969,1.17501,1.16950,1.17441,55611000000
24.08.2021 02:00:00.000 GMT+0200,1.17439,1.17650,1.17272,1.17526,47142496093.75
25.08.2021 02:00:00.000 GMT+0200,1.17527,1.17745,1.17260,1.17717,59247808593.75
26.08.2021 02:00:00.000 GMT+0200,1.17716,1.17789,1.17458,1.17533,64898496093.75
27.08.2021 02:00:00.000 GMT+0200,1.17534,1.18022,1.17348,1.17910,90960789062.5
29.08.2021 02:00:00.000 GMT+0200,1.17937,1.18003,1.17898,1.17983,1418270019.5313
30.08.2021 02:00:00.000 GMT+0200,1.17982,1.18097,1.17827,1.17965,54548621093.75
31.08.2021 02:00:00.000 GMT+0200,1.17961,1.18450,1.17952,1.18098,66283828125
01.09.2021 02:00:00.000 GMT+0200,1.18098,1.18571,1.17935,1.18407,63143894531.25
02.09.2021 02:00:00.000 GMT+0200,1.18407,1.18760,1.18342,1.18736,49871000000
03.09.2021 02:00:00.000 GMT+0200,1.18736,1.19090,1.18655,1.18773,71338226562.5
05.09.2021 02:00:00.000 GMT+0200,1.18760,1.18862,1.18760,1.18854,1582239990.2344
06.09.2021 02:00:00.000 GMT+0200,1.18854,1.18857,1.18557,1.18731,41182882812.5
07.09.2021 02:00:00.000 GMT+0200,1.18730,1.18851,1.18358,1.18429,68103210937.5
08.09.2021 02:00:00.000 GMT+0200,1.18428,1.18511,1.18019,1.18188,77623406250
09.09.2021 02:00:00.000 GMT+0200,1.18186,1.18412,1.18051,1.18230,81298656250
10.09.2021 02:00:00.000 GMT+0200,1.18230,1.18510,1.18092,1.18101,64082671875
12.09.2021 02:00:00.000 GMT+0200,1.18111,1.18157,1.18087,1.18115,1815180053.7109
13.09.2021 02:00:00.000 GMT+0200,1.18114,1.18169,1.17700,1.18096,59781949218.75
14.09.2021 02:00:00.000 GMT+0200,1.18095,1.18458,1.18000,1.18023,70351101562.5
15.09.2021 02:00:00.000 GMT+0200,1.18024,1.18318,1.17991,1.18190,68102117187.5
16.09.2021 02:00:00.000 GMT+0200,1.18189,1.18204,1.17504,1.17648,67633625000
17.09.2021 02:00:00.000 GMT+0200,1.17647,1.17888,1.17235,1.17239,69247257812.5
19.09.2021 02:00:00.000 GMT+0200,1.17288,1.17305,1.17232,1.17292,1296619995.1172
20.09.2021 02:00:00.000 GMT+0200,1.17293,1.17364,1.17001,1.17266,85294273437.5
21.09.2021 02:00:00.000 GMT+0200,1.17267,1.17486,1.17147,1.17228,69831585937.5
22.09.2021 02:00:00.000 GMT+0200,1.17228,1.17555,1.16843,1.16870,84003429687.5
23.09.2021 02:00:00.000 GMT+0200,1.16871,1.17500,1.16834,1.17398,79458476562.5
24.09.2021 02:00:00.000 GMT+0200,1.17397,1.17476,1.17005,1.17181,56255980468.75
26.09.2021 02:00:00.000 GMT+0200,1.17253,1.17261,1.17160,1.17224,4061729980.4688
27.09.2021 02:00:00.000 GMT+0200,1.17224,1.17250,1.16846,1.16956,110005976562.5
28.09.2021 02:00:00.000 GMT+0200,1.16956,1.17031,1.16682,1.16860,115357906250
29.09.2021 02:00:00.000 GMT+0200,1.16858,1.16900,1.15894,1.16014,108726132812.5
30.09.2021 02:00:00.000 GMT+0200,1.16015,1.16096,1.15624,1.15736,101703312500
01.10.2021 02:00:00.000 GMT+0200,1.15735,1.16072,1.15628,1.15923,88879703125
03.10.2021 02:00:00.000 GMT+0200,1.15954,1.16110,1.15931,1.16065,3242169921.875
04.10.2021 02:00:00.000 GMT+0200,1.16065,1.16400,1.15876,1.16160,75420312500
05.10.2021 02:00:00.000 GMT+0200,1.16161,1.16198,1.15804,1.15955,71096867187.5
06.10.2021 02:00:00.000 GMT+0200,1.15954,1.15977,1.15291,1.15549,90764867187.5
07.10.2021 02:00:00.000 GMT+0200,1.15548,1.15720,1.15474,1.15592,57539660156.25
08.10.2021 02:00:00.000 GMT+0200,1.15591,1.15861,1.15413,1.15721,68510968750
10.10.2021 02:00:00.000 GMT+0200,1.15674,1.15759,1.15636,1.15653,2478439941.4063
11.10.2021 02:00:00.000 GMT+0200,1.15655,1.15867,1.15478,1.15532,54960925781.25
12.10.2021 02:00:00.000 GMT+0200,1.15533,1.15703,1.15242,1.15304,64930781250
13.10.2021 02:00:00.000 GMT+0200,1.15305,1.15994,1.15299,1.15968,77197062500
14.10.2021 02:00:00.000 GMT+0200,1.15966,1.16242,1.15839,1.15903,94220007812.5
15.10.2021 02:00:00.000 GMT+0200,1.15903,1.16185,1.15881,1.15983,90915492187.5
17.10.2021 02:00:00.000 GMT+0200,1.15903,1.16052,1.15903,1.15963,3638580078.125
18.10.2021 02:00:00.000 GMT+0200,1.15965,1.16223,1.15717,1.16131,69977187500
19.10.2021 02:00:00.000 GMT+0200,1.16133,1.16693,1.16130,1.16313,60866726562.5
20.10.2021 02:00:00.000 GMT+0200,1.16313,1.16586,1.16168,1.16523,62795398437.5
21.10.2021 02:00:00.000 GMT+0200,1.16522,1.16674,1.16194,1.16246,74249421875
22.10.2021 02:00:00.000 GMT+0200,1.16249,1.16556,1.16210,1.16395,107175351562.5
24.10.2021 02:00:00.000 GMT+0200,1.16382,1.16450,1.16356,1.16391,1844380004.8828
25.10.2021 02:00:00.000 GMT+0200,1.16393,1.16649,1.15907,1.16087,74192546875
26.10.2021 02:00:00.000 GMT+0200,1.16087,1.16257,1.15848,1.15962,66809664062.5
27.10.2021 02:00:00.000 GMT+0200,1.15962,1.16259,1.15849,1.15982,77705882812.5
28.10.2021 02:00:00.000 GMT+0200,1.15984,1.16921,1.15821,1.16821,108857023437.5
29.10.2021 02:00:00.000 GMT+0200,1.16821,1.16899,1.15350,1.15529,96377062500
31.10.2021 02:00:00.000 GMT+0200,1.15576,1.15642,1.15553,1.15562,2837030029.2969
01.11.2021 01:00:00.000 GMT+0100,1.15562,1.16090,1.15460,1.15995,76937765625
02.11.2021 01:00:00.000 GMT+0100,1.15996,1.16133,1.15751,1.15790,69798179687.5
03.11.2021 01:00:00.000 GMT+0100,1.15790,1.16164,1.15622,1.16152,100237750000
04.11.2021 01:00:00.000 GMT+0100,1.16152,1.16160,1.15282,1.15552,85742421875
05.11.2021 01:00:00.000 GMT+0100,1.15553,1.15731,1.15132,1.15631,90782562500
07.11.2021 01:00:00.000 GMT+0100,1.15566,1.15698,1.15559,1.15682,7957750000
08.11.2021 01:00:00.000 GMT+0100,1.15681,1.15949,1.15503,1.15877,57902156250
09.11.2021 01:00:00.000 GMT+0100,1.15877,1.16087,1.15698,1.15940,68638976562.5
10.11.2021 01:00:00.000 GMT+0100,1.15940,1.15952,1.14759,1.14856,101928187500
11.11.2021 01:00:00.000 GMT+0100,1.14856,1.14875,1.14428,1.14474,68505250000
12.11.2021 01:00:00.000 GMT+0100,1.14477,1.14620,1.14328,1.14413,68731898437.5
14.11.2021 01:00:00.000 GMT+0100,1.14473,1.14473,1.14411,1.14412,1091175659.1797
15.11.2021 01:00:00.000 GMT+0100,1.14410,1.14638,1.13562,1.13668,77609375000
16.11.2021 01:00:00.000 GMT+0100,1.13670,1.13856,1.13089,1.13179,90616203125
17.11.2021 01:00:00.000 GMT+0100,1.13180,1.13321,1.12635,1.13178,84537765625
18.11.2021 01:00:00.000 GMT+0100,1.13178,1.13740,1.13137,1.13676,79078546875
19.11.2021 01:00:00.000 GMT+0100,1.13677,1.13692,1.12499,1.12794,115105507812.5
21.11.2021 01:00:00.000 GMT+0100,1.12873,1.12907,1.12715,1.12752,2796006103.5156
22.11.2021 01:00:00.000 GMT+0100,1.12752,1.12904,1.12306,1.12417,96423742187.5
23.11.2021 01:00:00.000 GMT+0100,1.12415,1.12750,1.12259,1.12445,95128679687.5
24.11.2021 01:00:00.000 GMT+0100,1.12444,1.12552,1.11859,1.12025,100446484375
25.11.2021 01:00:00.000 GMT+0100,1.12025,1.12296,1.12025,1.12091,52743078125
26.11.2021 01:00:00.000 GMT+0100,1.12091,1.13301,1.12067,1.13071,135977984375
28.11.2021 01:00:00.000 GMT+0100,1.13004,1.13134,1.12803,1.12925,7123873535.1563
29.11.2021 01:00:00.000 GMT+0100,1.12925,1.13003,1.12583,1.12925,97294976562.5
30.11.2021 01:00:00.000 GMT+0100,1.12925,1.13828,1.12349,1.13299,162822828125
01.12.2021 01:00:00.000 GMT+0100,1.13298,1.13596,1.13025,1.13187,116507992187.5
02.12.2021 01:00:00.000 GMT+0100,1.13189,1.13476,1.12953,1.13057,86957281250
03.12.2021 01:00:00.000 GMT+0100,1.13057,1.13333,1.12665,1.13117,120087500000
05.12.2021 01:00:00.000 GMT+0100,1.13046,1.13129,1.13014,1.13040,4161649902.3438
06.12.2021 01:00:00.000 GMT+0100,1.13040,1.13101,1.12663,1.12834,74957937500
07.12.2021 01:00:00.000 GMT+0100,1.12833,1.12984,1.12275,1.12723,69268929687.5
08.12.2021 01:00:00.000 GMT+0100,1.12725,1.13547,1.12667,1.13441,86371812500
09.12.2021 01:00:00.000 GMT+0100,1.13441,1.13442,1.12783,1.12936,60460824218.75
10.12.2021 01:00:00.000 GMT+0100,1.12935,1.13239,1.12651,1.13146,72798039062.5
12.12.2021 01:00:00.000 GMT+0100,1.13100,1.13192,1.13038,1.13106,2021219970.7031
13.12.2021 01:00:00.000 GMT+0100,1.13106,1.13140,1.12600,1.12834,71885445312.5
14.12.2021 01:00:00.000 GMT+0100,1.12834,1.13238,1.12535,1.12575,79117445312.5
15.12.2021 01:00:00.000 GMT+0100,1.12575,1.12991,1.12215,1.12902,114363500000
16.12.2021 01:00:00.000 GMT+0100,1.12903,1.13603,1.12811,1.13336,81915015625
17.12.2021 01:00:00.000 GMT+0100,1.13335,1.13488,1.12350,1.12370,71973484375
19.12.2021 01:00:00.000 GMT+0100,1.12371,1.12439,1.12344,1.12428,1881890014.6484
20.12.2021 01:00:00.000 GMT+0100,1.12426,1.13037,1.12363,1.12771,69729601562.5
21.12.2021 01:00:00.000 GMT+0100,1.12771,1.13026,1.12607,1.12871,62656753906.25
22.12.2021 01:00:00.000 GMT+0100,1.12872,1.13423,1.12644,1.13265,62054835937.5
23.12.2021 01:00:00.000 GMT+0100,1.13263,1.13422,1.12900,1.13228,67964062500
24.12.2021 01:00:00.000 GMT+0100,1.13227,1.13433,1.13031,1.13102,192166578125
26.12.2021 01:00:00.000 GMT+0100,1.13101,1.13260,1.13076,1.13231,2786496582.0313
27.12.2021 01:00:00.000 GMT+0100,1.13233,1.13344,1.13028,1.13294,38860351562.5
28.12.2021 01:00:00.000 GMT+0100,1.13293,1.13331,1.12895,1.13130,44411847656.25
29.12.2021 01:00:00.000 GMT+0100,1.13131,1.13688,1.12737,1.13595,66789937500
30.12.2021 01:00:00.000 GMT+0100,1.13595,1.13597,1.12984,1.13222,55366058593.75
31.12.2021 01:00:00.000 GMT+0100,1.13219,1.13863,1.13032,1.13667,48312070312.5
02.01.2022 01:00:00.000 GMT+0100,1.13690,1.13782,1.13649,1.13727,2816368408.2031
03.01.2022 01:00:00.000 GMT+0100,1.13726,1.13755,1.12797,1.13017,83782200439.4532
04.01.2022 01:00:00.000 GMT+0100,1.13016,1.13224,1.12721,1.12827,101693577392.57858
05.01.2022 01:00:00.000 GMT+0100,1.12826,1.13463,1.12769,1.13105,97800351989.7464
06.01.2022 01:00:00.000 GMT+0100,1.13104,1.13318,1.12845,1.12949,108688454956.0548
07.01.2022 01:00:00.000 GMT+0100,1.12947,1.13647,1.12899,1.13593,83255735412.59789
09.01.2022 01:00:00.000 GMT+0100,1.13515,1.13602,1.13497,1.13534,4986058105.4687
10.01.2022 01:00:00.000 GMT+0100,1.13533,1.13580,1.12847,1.13299,88736634704.59029
11.01.2022 01:00:00.000 GMT+0100,1.13297,1.13752,1.13130,1.13658,67545030212.4027
12.01.2022 01:00:00.000 GMT+0100,1.13657,1.14526,1.13547,1.14394,79072805419.92189
13.01.2022 01:00:00.000 GMT+0100,1.14393,1.14817,1.14357,1.14564,72076169921.87549
14.01.2022 01:00:00.000 GMT+0100,1.14564,1.14827,1.13984,1.14090,75134101684.5704
16.01.2022 01:00:00.000 GMT+0100,1.14118,1.14156,1.14056,1.14112,2648599975.5859003
17.01.2022 01:00:00.000 GMT+0100,1.14111,1.14344,1.13917,1.14100,48767284515.381004
18.01.2022 01:00:00.000 GMT+0100,1.14099,1.14214,1.13146,1.13286,89386633239.7464
19.01.2022 01:00:00.000 GMT+0100,1.13289,1.13571,1.13187,1.13429,71207760131.8362
20.01.2022 01:00:00.000 GMT+0100,1.13427,1.13688,1.13031,1.13128,76293315551.75798
21.01.2022 01:00:00.000 GMT+0100,1.13129,1.13596,1.13009,1.13418,70294930053.7113
23.01.2022 01:00:00.000 GMT+0100,1.13396,1.13450,1.13365,1.13409,3555840087.8906
24.01.2022 01:00:00.000 GMT+0100,1.13410,1.13410,1.12904,1.13236,101149543212.89078
25.01.2022 01:00:00.000 GMT+0100,1.13235,1.13240,1.12631,1.13028,82894312133.78937
26.01.2022 01:00:00.000 GMT+0100,1.13028,1.13107,1.12354,1.12405,103115848510.74251
27.01.2022 01:00:00.000 GMT+0100,1.12405,1.12432,1.11312,1.11445,107559700256.348
28.01.2022 01:00:00.000 GMT+0100,1.11446,1.11735,1.11213,1.11450,107494818359.37527
30.01.2022 01:00:00.000 GMT+0100,1.11422,1.11524,1.11380,1.11519,2783229980.4687996
31.01.2022 01:00:00.000 GMT+0100,1.11519,1.12478,1.11440,1.12292,97010789978.02788
01.02.2022 01:00:00.000 GMT+0100,1.12293,1.12786,1.12209,1.12730,86148939971.92429
02.02.2022 01:00:00.000 GMT+0100,1.12728,1.13300,1.12665,1.12992,69272662353.51599
03.02.2022 01:00:00.000 GMT+0100,1.12992,1.14514,1.12672,1.14355,130913471557.61739
04.02.2022 01:00:00.000 GMT+0100,1.14352,1.14837,1.14115,1.14477,104207629516.60179
06.02.2022 01:00:00.000 GMT+0100,1.14638,1.14646,1.14513,1.14544,2999390014.6485
07.02.2022 01:00:00.000 GMT+0100,1.14545,1.14587,1.14151,1.14410,89963866699.21872
08.02.2022 01:00:00.000 GMT+0100,1.14411,1.14487,1.13961,1.14205,76737461791.9924
09.02.2022 01:00:00.000 GMT+0100,1.14208,1.14477,1.14024,1.14211,67298490234.375404
10.02.2022 01:00:00.000 GMT+0100,1.14211,1.14948,1.13748,1.14112,119376690185.5471
11.02.2022 01:00:00.000 GMT+0100,1.14110,1.14180,1.13296,1.13463,131907951171.87529
13.02.2022 01:00:00.000 GMT+0100,1.13369,1.13672,1.13365,1.13643,11039173828.1251
14.02.2022 01:00:00.000 GMT+0100,1.13642,1.13690,1.12799,1.13056,119558130432.12901
15.02.2022 01:00:00.000 GMT+0100,1.13057,1.13681,1.13031,1.13551,93222829895.01997
16.02.2022 01:00:00.000 GMT+0100,1.13550,1.13957,1.13449,1.13728,86250150695.80128
17.02.2022 01:00:00.000 GMT+0100,1.13726,1.13860,1.13230,1.13637,120507155639.64876
18.02.2022 01:00:00.000 GMT+0100,1.13636,1.13769,1.13140,1.13203,84897650390.6255
20.02.2022 01:00:00.000 GMT+0100,1.13186,1.13253,1.13131,1.13164,4043844482.4219003
21.02.2022 01:00:00.000 GMT+0100,1.13170,1.13905,1.12963,1.13092,78902169677.7348
22.02.2022 01:00:00.000 GMT+0100,1.13092,1.13667,1.12880,1.13287,110971430358.88718
23.02.2022 01:00:00.000 GMT+0100,1.13286,1.13588,1.13001,1.13053,70139265625.00018
24.02.2022 01:00:00.000 GMT+0100,1.13055,1.13060,1.11062,1.11905,224361485473.63303
25.02.2022 01:00:00.000 GMT+0100,1.11906,1.12739,1.11659,1.12719,142601249023.4379
27.02.2022 01:00:00.000 GMT+0100,1.11237,1.11882,1.11225,1.11800,27451531250
28.02.2022 01:00:00.000 GMT+0100,1.11801,1.12464,1.11421,1.12141,172332201324.46313
01.03.2022 01:00:00.000 GMT+0100,1.12140,1.12329,1.10896,1.11322,142121024047.8517
02.03.2022 01:00:00.000 GMT+0100,1.11321,1.11437,1.10573,1.11123,167074162597.65652
03.03.2022 01:00:00.000 GMT+0100,1.11119,1.11152,1.10334,1.10656,108914710906.9827
04.03.2022 01:00:00.000 GMT+0100,1.10656,1.10665,1.08856,1.09311,160056408203.12543
06.03.2022 01:00:00.000 GMT+0100,1.09199,1.09287,1.08634,1.08736,11047999755.8594
07.03.2022 01:00:00.000 GMT+0100,1.08734,1.09325,1.08059,1.08660,240241040893.55493
08.03.2022 01:00:00.000 GMT+0100,1.08660,1.09582,1.08489,1.08978,204118202331.5432
09.03.2022 01:00:00.000 GMT+0100,1.08984,1.10951,1.08965,1.10733,137082810913.08609
10.03.2022 01:00:00.000 GMT+0100,1.10732,1.11212,1.09760,1.10133,176460078918.45718
11.03.2022 01:00:00.000 GMT+0100,1.10132,1.10435,1.09018,1.09099,170900279052.7345
13.03.2022 01:00:00.000 GMT+0100,1.09205,1.09387,1.09099,1.09316,10330425598.1446
14.03.2022 01:00:00.000 GMT+0100,1.09317,1.09938,1.09005,1.09426,193947219116.21112
15.03.2022 01:00:00.000 GMT+0100,1.09426,1.10196,1.09260,1.09667,230290774658.2033
16.03.2022 01:00:00.000 GMT+0100,1.09668,1.10466,1.09500,1.10214,247695071411.13333
17.03.2022 01:00:00.000 GMT+0100,1.10216,1.11375,1.10201,1.10990,156209250854.49246
18.03.2022 01:00:00.000 GMT+0100,1.10991,1.11186,1.10030,1.10492,158708799560.54697
20.03.2022 01:00:00.000 GMT+0100,1.10561,1.10584,1.10408,1.10424,7806052001.953199
21.03.2022 01:00:00.000 GMT+0100,1.10423,1.10701,1.10102,1.10167,147074540649.41418
22.03.2022 01:00:00.000 GMT+0100,1.10166,1.10457,1.09608,1.10293,216645288330.07846
23.03.2022 01:00:00.000 GMT+0100,1.10296,1.10397,1.09639,1.10058,154713342773.43774
24.03.2022 01:00:00.000 GMT+0100,1.10058,1.10136,1.09659,1.10083,169420291381.83646
25.03.2022 01:00:00.000 GMT+0100,1.10086,1.10376,1.09797,1.09805,200813522705.07828
27.03.2022 01:00:00.000 GMT+0100,1.09845,1.09869,1.09772,1.09812,11802059906.0059
28.03.2022 02:00:00.000 GMT+0200,1.09814,1.09995,1.09446,1.09911,206053019592.28543
29.03.2022 02:00:00.000 GMT+0200,1.09911,1.11370,1.09690,1.10909,271959376831.05508
30.03.2022 02:00:00.000 GMT+0200,1.10910,1.11710,1.10878,1.11613,275576157379.1505
31.03.2022 02:00:00.000 GMT+0200,1.11611,1.11848,1.10608,1.10726,186689658294.67816
01.04.2022 02:00:00.000 GMT+0200,1.10727,1.10757,1.10279,1.10427,185489522949.21902
03.04.2022 02:00:00.000 GMT+0200,1.10301,1.10456,1.10301,1.10454,3377119110.1074
04.04.2022 02:00:00.000 GMT+0200,1.10458,1.10544,1.09603,1.09749,91184047180.17607
05.04.2022 02:00:00.000 GMT+0200,1.09748,1.09886,1.09000,1.09058,84877589782.715
06.04.2022 02:00:00.000 GMT+0200,1.09058,1.09379,1.08745,1.08975,131970291015.62527
07.04.2022 02:00:00.000 GMT+0200,1.08975,1.09383,1.08602,1.08640,183585428466.79712
08.04.2022 02:00:00.000 GMT+0200,1.08638,1.08917,1.08364,1.08744,114940651367.18787
10.04.2022 02:00:00.000 GMT+0200,1.09202,1.09202,1.08841,1.08841,10483993835.4492
11.04.2022 02:00:00.000 GMT+0200,1.08842,1.09332,1.08727,1.08769,133205602661.13318
12.04.2022 02:00:00.000 GMT+0200,1.08769,1.09036,1.08211,1.08260,232661549743.65247
13.04.2022 02:00:00.000 GMT+0200,1.08259,1.08973,1.08088,1.08950,219749309570.3127
14.04.2022 02:00:00.000 GMT+0200,1.08951,1.09233,1.07575,1.08209,290588875122.07056
